,year,elec_type,dpto_code,muni_code,name_muni,party_code_1,party_code_2,faction,code_list,first_lastname,second_lastname,name,votes,seats
2525,2011,6,19,19050,ARGELIA,,,,997,,,TARJETAS NO MARCADAS,100.0,
2526,2011,6,19,19050,ARGELIA,,,,998,,,VOTOS NULOS,76.0,
2527,2011,6,19,19050,ARGELIA,,,,999,,,VOTOS EN BLANCO,48.0,
2528,2011,6,19,19075,BALBOA,41.0,,,1,PAREJA,LOPEZ,NELSON ENRIQUE,2604.0,
2529,2011,6,19,19075,BALBOA,15.0,,,2,BURBANO,BURBANO,RODRIGO,1397.0,
2530,2011,6,19,19075,BALBOA,1.0,,,3,DELGADO,RIVERA,JOSE BOLIVAR,5179.0,1.0
2531,2011,6,19,19075,BALBOA,,,,997,,,TARJETAS NO MARCADAS,240.0,
2532,2011,6,19,19075,BALBOA,,,,998,,,VOTOS NULOS,143.0,
2533,2011,6,19,19075,BALBOA,,,,999,,,VOTOS EN BLANCO,46.0,
2534,2011,6,19,19100,BOLIVAR,1.0,,,1,MENESES,MENESES,YOLANDA,10040.0,1.0
2535,2011,6,19,19100,BOLIVAR,41.0,,,2,MUNOZ,NIETO,LIBERT ALDEMAR,8012.0,
2536,2011,6,19,19100,BOLIVAR,,,,997,,,TARJETAS NO MARCADAS,215.0,
2537,2011,6,19,19100,BOLIVAR,,,,998,,,VOTOS NULOS,175.0,
2538,2011,6,19,19100,BOLIVAR,,,,999,,,VOTOS EN BLANCO,61.0,
2539,2011,6,19,19110,BUENOS AIRES,41.0,,,1,CARABALI,CARBONERO,FARES,1852.0,
2540,2011,6,19,19110,BUENOS AIRES,437.0,,,2,MANUEL,POPO,JOSE,365.0,
2541,2011,6,19,19110,BUENOS AIRES,1.0,,,3,DIAZ,SANDOVAL,ADAN,2293.0,
2542,2011,6,19,19110,BUENOS AIRES,2.0,,,4,TRUJILLO,ORTEGA,CARLOS GUSTAVO,26.0,
2543,2011,6,19,19110,BUENOS AIRES,15.0,,,5,LARRAHONDO,CARABALI,ELIAS,2786.0,1.0
2544,2011,6,19,19110,BUENOS AIRES,,,,997,,,TARJETAS NO MARCADAS,423.0,
2545,2011,6,19,19110,BUENOS AIRES,,,,998,,,VOTOS NULOS,308.0,
2546,2011,6,19,19110,BUENOS AIRES,,,,999,,,VOTOS EN BLANCO,152.0,
2547,2011,6,19,19130,CAJIBIO,15.0,,,1,EDIMER,FLOR,JAMES,283.0,
2548,2011,6,19,19130,CAJIBIO,198.0,,,2,RESTREPO,SULEZ,JULIAN HERNANDO,2463.0,
2549,2011,6,19,19130,CAJIBIO,1.0,,,3,JOSE,GUZMAN,HECTOR,4747.0,1.0
2550,2011,6,19,19130,CAJIBIO,164.0,,,4,SANDOVAL,ZUNIGA,CARLOS ALIRIO,48.0,
2551,2011,6,19,19130,CAJIBIO,2.0,,,5,VALENCIA,CRUZ,RICHAR ERMIZUL,3379.0,
2552,2011,6,19,19130,CAJIBIO,,,,997,,,TARJETAS NO MARCADAS,697.0,
2553,2011,6,19,19130,CAJIBIO,,,,998,,,VOTOS NULOS,395.0,
2554,2011,6,19,19130,CAJIBIO,,,,999,,,VOTOS EN BLANCO,172.0,
2555,2011,6,19,19137,CALDONO,164.0,,,1,CHEPE,COLLAZOS,LUIS ENRIQUE,439.0,
2556,2011,6,19,19137,CALDONO,1.0,2.0,,2,SANDOVAL,FERNANDEZ,DARIO JESUS,4844.0,1.0
2557,2011,6,19,19137,CALDONO,41.0,,,3,ULCUE,PACHO,OMAR,446.0,
2558,2011,6,19,19137,CALDONO,197.0,,,4,LOPEZ,GARCIA,ANTONIO JOSE,487.0,
2559,2011,6,19,19137,CALDONO,15.0,,,5,LIS,VELASCO,RUBIEL,3655.0,
2560,2011,6,19,19137,CALDONO,,,,997,,,TARJETAS NO MARCADAS,572.0,
2561,2011,6,19,19137,CALDONO,,,,998,,,VOTOS NULOS,371.0,
2562,2011,6,19,19137,CALDONO,,,,999,,,VOTOS EN BLANCO,109.0,
2563,2011,6,19,19142,CALOTO,1.0,,,1,ARARAT,MEJIA,MARIA LILIANA,3858.0,
2564,2011,6,19,19142,CALOTO,197.0,,,2,VELEZ,,BLADIMIR,301.0,
2565,2011,6,19,19142,CALOTO,15.0,,,3,ARIAS,GRANADA,JORGE EDILSON,5155.0,1.0
2566,2011,6,19,19142,CALOTO,2.0,,,4,FAJARDO,ROMERO,JANETH,1074.0,
2567,2011,6,19,19142,CALOTO,,,,997,,,TARJETAS NO MARCADAS,247.0,
2568,2011,6,19,19142,CALOTO,,,,998,,,VOTOS NULOS,173.0,
